construction,pair,entry_bar,entry_ts,entry_price,exit_bar,exit_ts,exit_price,exit_reason,pnl_pct,mfe_pct,bars_held,signal_score,trend_strength,pullback_depth_pct,distance_from_vwap,compression_ratio,label,cost_model
base,GIGAUSD,140,1769899500,0.0024756508000000005,148,1769904900,0.0024583554,TIME_LIMIT,-0.010086203385388858,0.001756790578057083,8,37.95744238092123,0.013425455459936762,0.009255533199195004,-0.01748314675554021,0.9688888888888848,base,taker_like
base,GIGAUSD,180,1769941200,0.0025227965,181,1769942100,0.0024898260725415,STOP_LOSS,-0.016169000000000096,0.0,1,46.71315417880626,0.006374459443692989,0.009936406995230464,0.008023284538582268,1.7033492822966503,base,taker_like
base,GIGAUSD,245,1769985300,0.0024636136,247,1769985900,0.0024334329,TREND_LOST,-0.015350581828254283,0.0,2,70.31973205791056,0.0026533444153788825,0.0069161920260374645,0.005577587082183308,1.451737451737452,base,taker_like
base,GIGAUSD,288,1770024600,0.0024295082000000004,289,1770024900,0.0023977569573342006,STOP_LOSS,-0.01616899999999991,0.0,1,41.95703168527732,0.00550092386089273,0.004952538175815047,0.013612171334325405,1.4658385093167652,base,taker_like
base,GIGAUSD,299,1770034200,0.0024606043,303,1770035700,0.0024284466624032996,STOP_LOSS,-0.01616900000000015,0.005850473397937321,4,39.443701350287384,0.01076452552698655,0.0020341741253052195,0.021467356434952203,0.9741379310344889,base,taker_like
base,GIGAUSD,319,1770045600,0.0025518864,327,1770048300,0.002572002,TIME_LIMIT,0.004782639289899427,0.011408658316451738,8,27.923929424923948,0.012657116698586603,0.005473025801407398,0.05347632012144192,1.375745526838958,base,taker_like
base,GIGAUSD,764,1770369900,0.0022609874,769,1770371400,0.0023215976892318004,TAKE_PROFIT,0.02370700000000018,0.030080928358999205,5,43.370377632528424,0.01598940899155502,0.00709849157054124,0.12118548089494646,0.8126410835214416,base,taker_like
base,GIGAUSD,827,1770399300,0.0025308213000000005,835,1770401700,0.0025430919,TIME_LIMIT,0.0017484655949431614,0.01587575543164563,8,46.59379791975749,0.018824105706451155,0.005154639175257728,0.17154050640723742,1.6044568245125306,base,taker_like
base,GIGAUSD,1145,1770649500,0.0023602943000000003,1153,1770652800,0.0023776065,TIME_LIMIT,0.00423476329625499,0.016822351348304104,8,31.696239390524873,0.010426700600844127,0.0029661016949152803,0.031099809213043065,1.0645161290322547,base,taker_like
base,GIGAUSD,1169,1770659700,0.00240744,1172,1770661200,0.0023855817,TREND_LOST,-0.01217947861628938,0.0031402651779484456,3,24.117740701033306,0.004824429789267683,0.0029093931837074235,0.031561870348301865,1.0196078431372602,base,taker_like
base,GIGAUSD,1404,1770820800,0.0021937797000000005,1405,1770821400,0.0021651091931007005,STOP_LOSS,-0.01616900000000002,0.0,1,36.673507495845854,0.002984215602624432,0.010963910461397967,-0.005790709551128997,0.9960474308300373,base,taker_like
base,GIGAUSD,1453,1770848700,0.0021496433000000002,1455,1770850200,0.0021215496117123,STOP_LOSS,-0.016169000000000062,0.0,2,44.20200669598018,0.006539046027521655,0.0009332711152589043,-0.002769302024252815,0.7227722772277301,base,taker_like
base,GIGAUSD,1480,1770878700,0.0022158479000000003,1483,1770880200,0.0021868889837949003,STOP_LOSS,-0.016169,0.0,3,45.635311772138344,0.013671741910326102,0.0054102795311090435,0.01734873015795777,0.9118541033434757,base,taker_like
base,GIGAUSD,1704,1771057800,0.0022710184000000002,1712,1771062300,0.0022669506,TIME_LIMIT,-0.0048911787945004025,0.0013128911681207695,8,30.532488091907087,0.0059441368147488925,0.010563380281690207,0.015451939890117287,1.6057347670250917,base,taker_like
base,GIGAUSD,1748,1771083000,0.0023592912,1756,1771086000,0.0023526840000000003,TIME_LIMIT,-0.005900502116906844,0.02785107662843828,8,49.41403242391473,0.008745098443278775,0.0,0.03660082719241938,1.456953642384101,base,taker_like
base,GIGAUSD,1799,1771103400,0.0024927035,1800,1771104600,0.0024601263579585,STOP_LOSS,-0.016168999999999947,0.0,1,48.71423947281191,0.0055081338955942725,0.0032180209171358653,0.05790541712024307,1.877149877149882,base,taker_like
base,GIGAUSD,1852,1771142100,0.0025017314000000002,1855,1771143300,0.0024772964999999997,TREND_LOST,-0.012867195630994026,0.0,3,34.30321298229822,0.004690344120152979,0.0028044871794872042,0.00965388883034869,0.7462686567164215,base,taker_like
base,GIGAUSD,2069,1771280400,0.002357285,2077,1771283100,0.0023736189,TIME_LIMIT,0.0038291154866720643,0.010484519266868369,8,21.254630073075592,0.006271120621275434,0.004240882103477534,0.012155604808401292,0.890688259109308,base,taker_like
base,GIGAUSD,2871,1771915800,0.0018768001000000003,2879,1771919100,0.0018801534000000002,TIME_LIMIT,-0.001313288671500029,0.012894234180827023,8,43.94143098138301,0.0017045050452378341,0.01270513499205937,0.00011079775674946454,1.4155844155844104,base,taker_like
base,GIGAUSD,2884,1771922400,0.0019169241000000002,2888,1771924200,0.0018921162,TREND_LOST,-0.016041513959786022,0.019863019093974515,4,243.26989504400535,0.009883250959824428,0.008303061754021773,0.026914317414558738,1.0370370370370408,base,taker_like
base,GIGAUSD,2989,1771975200,0.0021225596,2990,1771976100,0.0020948198685876,STOP_LOSS,-0.01616899999999999,0.0,1,96.48310488378894,0.007254652673596823,0.010757717492984105,0.047842375778595646,1.3061224489796,base,taker_like
base,GIGAUSD,3197,1772098800,0.0021947828,3201,1772102100,0.002173242,TREND_LOST,-0.012914547480506888,0.00465522146428336,4,37.88201871481605,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,base,taker_like
base,GIGAUSD,3251,1772166300,0.0021947828,3259,1772172000,0.0021852048,TIME_LIMIT,-0.00746398535654649,0.005566473365838387,8,21.173003177817485,0.0030755184528710104,0.013698630136986337,-0.0037218713422916,1.1625000000000096,base,taker_like
base,GIGAUSD,3406,1772322600,0.0020784232000000003,3411,1772324100,0.002063583,TREND_LOST,-0.010240124301922922,0.0012397860070074431,5,22.912692294146694,0.006200347758393011,0.002408477842003964,0.040341400799802585,1.0691244239631426,base,taker_like
base,GIGAUSD,3706,1772636100,0.0021777301000000006,3714,1772639700,0.0021891924,TIME_LIMIT,0.002163416251628019,0.008389423464367529,8,65.17654194743484,0.011146671798562572,0.0023020257826886726,0.019234421925656015,1.3857142857142803,base,taker_like
base,GIGAUSD,4281,1773406500,0.0020222496,4289,1773409800,0.0020416512,TIME_LIMIT,0.006494067913278273,0.012733541893147052,8,57.43882907269685,0.0053537995604827785,0.0,0.0077103217297950135,1.0526315789473708,base,taker_like
base,GIGAUSD,4512,1773687000,0.0021215565000000003,4513,1773687900,0.0020938298781015,STOP_LOSS,-0.01616900000000009,0.0,1,74.02331240758559,0.0019330273909637832,0.008983451536642987,0.003297027350839814,0.9514563106796096,base,taker_like
base,GIGAUSD,4535,1773703200,0.0022820525000000003,4536,1773703500,0.0023432274813675004,TAKE_PROFIT,0.023707000000000023,0.030651135326641092,1,64.79646426992355,0.028295500826409786,0.008737439930100314,0.07248746280058803,2.51707317073171,base,taker_like
base,GIGAUSD,4758,1773840300,0.0022720215,4765,1773842400,0.0022423284510165002,STOP_LOSS,-0.01616899999999995,0.008353133982226823,7,33.293499972007,0.003951993278260092,0.004833040421792499,0.010785714893574508,1.5564853556485425,base,taker_like
base,GIGAUSD,5167,1774265400,0.0020132217,5175,1774268100,0.0020227101,TIME_LIMIT,0.0016130427811303183,0.007837338530575055,8,36.85332471651829,0.008072771227075717,-0.005513784461152962,0.027314045075502724,1.6785714285714315,base,taker_like
base,GIGAUSD,5670,1774654200,0.0018216296000000002,5671,1774654500,0.0017978227227576002,STOP_LOSS,-0.016168999999999968,0.0,1,55.52846653988056,0.018376865305103643,0.012101210121012038,0.044711780519218314,1.575070821529745,base,taker_like
base,GIGAUSD,5680,1774657800,0.0019871411000000005,5681,1774658100,0.0020404103914677,TAKE_PROFIT,0.02370699999999984,0.04723313306739993,1,438.18159886383313,0.03524329316708676,0.021500000000000033,0.029518209302873417,2.216306156405991,base,taker_like
base,GIGAUSD,5737,1774692900,0.0018296544000000004,5738,1774693200,0.0018057426466464002,STOP_LOSS,-0.016169000000000076,0.0029216446559523403,1,43.747955681326424,0.01133938206499441,0.0010952902519166658,-0.03025901023917269,0.8088235294117634,base,taker_like
base,GIGAUSD,5741,1774694100,0.0018627567000000002,5743,1774695000,0.0019126916188569002,TAKE_PROFIT,0.023707000000000016,0.036098809898254515,2,79.31047447030726,0.016209444320466185,0.006985491671144541,-0.007572302787243855,1.4755043227665692,base,taker_like
base,GIGAUSD,5830,1774722000,0.0022860649000000003,5833,1774722900,0.0022561883178219004,STOP_LOSS,-0.016168999999999937,0.010032567316876947,3,26.692394460126785,0.02186532738622911,0.01217391304347818,0.11429214642104556,1.1261187957689167,base,taker_like
base,GIGAUSD,5934,1774757700,0.0021837487000000004,5935,1774758000,0.0021552092882397003,STOP_LOSS,-0.01616900000000003,0.005610215131438742,1,36.56646975450823,0.01260133543386824,0.004134129536058947,0.03366992073226465,1.2129032258064611,base,taker_like
base,GIGAUSD,6331,1774965600,0.0018798094000000002,6332,1774966500,0.0018552421709514002,STOP_LOSS,-0.01616900000000002,0.0,1,93.3564580335355,0.005901286136418605,0.013255567338282113,-0.01724824209549008,1.132467532467533,base,taker_like
base,GIGAUSD,140,1769899500,0.0024756508000000005,146,1769903100,0.0024643368,TIME_LIMIT,-0.007670111422822859,0.001756790578057083,6,37.95744238092123,0.013425455459936762,0.009255533199195004,-0.01748314675554021,0.9688888888888848,base,taker_like
base,GIGAUSD,180,1769941200,0.0025227965,181,1769942100,0.0024898260725415,STOP_LOSS,-0.016169000000000096,0.0,1,46.71315417880626,0.006374459443692989,0.009936406995230464,0.008023284538582268,1.7033492822966503,base,taker_like
base,GIGAUSD,245,1769985300,0.0024636136,247,1769985900,0.0024334329,TREND_LOST,-0.015350581828254283,0.0,2,70.31973205791056,0.0026533444153788825,0.0069161920260374645,0.005577587082183308,1.451737451737452,base,taker_like
base,GIGAUSD,288,1770024600,0.0024295082000000004,289,1770024900,0.0023977569573342006,STOP_LOSS,-0.01616899999999991,0.0,1,41.95703168527732,0.00550092386089273,0.004952538175815047,0.013612171334325405,1.4658385093167652,base,taker_like
base,GIGAUSD,299,1770034200,0.0024606043,303,1770035700,0.0024284466624032996,STOP_LOSS,-0.01616900000000015,0.005850473397937321,4,39.443701350287384,0.01076452552698655,0.0020341741253052195,0.021467356434952203,0.9741379310344889,base,taker_like
base,GIGAUSD,319,1770045600,0.0025518864,325,1770047700,0.0025729989,TIME_LIMIT,0.005173291475670685,0.011408658316451738,6,27.923929424923948,0.012657116698586603,0.005473025801407398,0.05347632012144192,1.375745526838958,base,taker_like
base,GIGAUSD,764,1770369900,0.0022609874,769,1770371400,0.0023103277975365,TAKE_PROFIT,0.018722499999999982,0.030080928358999205,5,43.370377632528424,0.01598940899155502,0.00709849157054124,0.12118548089494646,0.8126410835214416,base,taker_like
base,GIGAUSD,827,1770399300,0.0025308213000000005,833,1770401100,0.0025161756,TIME_LIMIT,-0.008886935648123569,0.01587575543164563,6,46.59379791975749,0.018824105706451155,0.005154639175257728,0.17154050640723742,1.6044568245125306,base,taker_like
base,GIGAUSD,1145,1770649500,0.0023602943000000003,1151,1770651600,0.0023825910000000003,TIME_LIMIT,0.006346576217211561,0.016822351348304104,6,31.696239390524873,0.010426700600844127,0.0029661016949152803,0.031099809213043065,1.0645161290322547,base,taker_like
base,GIGAUSD,1169,1770659700,0.00240744,1172,1770661200,0.0023855817,TREND_LOST,-0.01217947861628938,0.0031402651779484456,3,24.117740701033306,0.004824429789267683,0.0029093931837074235,0.031561870348301865,1.0196078431372602,base,taker_like
base,GIGAUSD,1404,1770820800,0.0021937797000000005,1405,1770821400,0.0021651091931007005,STOP_LOSS,-0.01616900000000002,0.0,1,36.673507495845854,0.002984215602624432,0.010963910461397967,-0.005790709551128997,0.9960474308300373,base,taker_like
base,GIGAUSD,1453,1770848700,0.0021496433000000002,1455,1770850200,0.0021215496117123,STOP_LOSS,-0.016169000000000062,0.0,2,44.20200669598018,0.006539046027521655,0.0009332711152589043,-0.002769302024252815,0.7227722772277301,base,taker_like
base,GIGAUSD,1480,1770878700,0.0022158479000000003,1483,1770880200,0.0021868889837949003,STOP_LOSS,-0.016169,0.0,3,45.635311772138344,0.013671741910326102,0.0054102795311090435,0.01734873015795777,0.9118541033434757,base,taker_like
base,GIGAUSD,1704,1771057800,0.0022710184000000002,1710,1771061400,0.0022609692,TIME_LIMIT,-0.0075249751565202305,0.0004322289947100075,6,30.532488091907087,0.0059441368147488925,0.010563380281690207,0.015451939890117287,1.6057347670250917,base,taker_like
base,GIGAUSD,1748,1771083000,0.0023592912,1752,1771084500,0.0024107768322119997,TAKE_PROFIT,0.018722499999999895,0.027003364400291,4,49.41403242391473,0.008745098443278775,0.0,0.03660082719241938,1.456953642384101,base,taker_like
base,GIGAUSD,1799,1771103400,0.0024927035,1800,1771104600,0.0024601263579585,STOP_LOSS,-0.016168999999999947,0.0,1,48.71423947281191,0.0055081338955942725,0.0032180209171358653,0.05790541712024307,1.877149877149882,base,taker_like
base,GIGAUSD,1852,1771142100,0.0025017314000000002,1855,1771143300,0.0024772964999999997,TREND_LOST,-0.012867195630994026,0.0,3,34.30321298229822,0.004690344120152979,0.0028044871794872042,0.00965388883034869,0.7462686567164215,base,taker_like
base,GIGAUSD,2069,1771280400,0.002357285,2075,1771282500,0.0023646468,TIME_LIMIT,2.2999552451162183e-05,0.010060302424187009,6,21.254630073075592,0.006271120621275434,0.004240882103477534,0.012155604808401292,0.890688259109308,base,taker_like
base,GIGAUSD,2871,1771915800,0.0018768001000000003,2877,1771917600,0.0018701844000000001,TIME_LIMIT,-0.006624989155744504,0.012894234180827023,6,43.94143098138301,0.0017045050452378341,0.01270513499205937,0.00011079775674946454,1.4155844155844104,base,taker_like
base,GIGAUSD,2884,1771922400,0.0019169241000000002,2888,1771924200,0.0018921162,TREND_LOST,-0.016041513959786022,0.019863019093974515,4,243.26989504400535,0.009883250959824428,0.008303061754021773,0.026914317414558738,1.0370370370370408,base,taker_like
base,GIGAUSD,2989,1771975200,0.0021225596,2990,1771976100,0.0020948198685876,STOP_LOSS,-0.01616899999999999,0.0,1,96.48310488378894,0.007254652673596823,0.010757717492984105,0.047842375778595646,1.3061224489796,base,taker_like
base,GIGAUSD,3197,1772098800,0.0021947828,3201,1772102100,0.002173242,TREND_LOST,-0.012914547480506888,0.00465522146428336,4,37.88201871481605,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,base,taker_like
base,GIGAUSD,3251,1772166300,0.0021947828,3257,1772169600,0.0022001583000000003,TIME_LIMIT,-0.0006507827015956465,0.005566473365838387,6,21.173003177817485,0.0030755184528710104,0.013698630136986337,-0.0037218713422916,1.1625000000000096,base,taker_like
base,GIGAUSD,3406,1772322600,0.0020784232000000003,3411,1772324100,0.002063583,TREND_LOST,-0.010240124301922922,0.0012397860070074431,5,22.912692294146694,0.006200347758393011,0.002408477842003964,0.040341400799802585,1.0691244239631426,base,taker_like
base,GIGAUSD,3706,1772636100,0.0021777301000000006,3712,1772639100,0.0021702513000000003,TIME_LIMIT,-0.006534218041987972,0.0056342611051753005,6,65.17654194743484,0.011146671798562572,0.0023020257826886726,0.019234421925656015,1.3857142857142803,base,taker_like
base,GIGAUSD,4281,1773406500,0.0020222496,4287,1773409200,0.0020346729,TIME_LIMIT,0.003043306938965294,0.009272050294879429,6,57.43882907269685,0.0053537995604827785,0.0,0.0077103217297950135,1.0526315789473708,base,taker_like
base,GIGAUSD,4512,1773687000,0.0021215565000000003,4513,1773687900,0.0020938298781015,STOP_LOSS,-0.01616900000000009,0.0,1,74.02331240758559,0.0019330273909637832,0.008983451536642987,0.003297027350839814,0.9514563106796096,base,taker_like
base,GIGAUSD,4535,1773703200,0.0022820525000000003,4536,1773703500,0.00233185259068125,TAKE_PROFIT,0.018722499999999934,0.030651135326641092,1,64.79646426992355,0.028295500826409786,0.008737439930100314,0.07248746280058803,2.51707317073171,base,taker_like
base,GIGAUSD,4758,1773840300,0.0022720215,4764,1773842100,0.0022519971,TIME_LIMIT,-0.011913472935885568,0.008353133982226823,6,33.293499972007,0.003951993278260092,0.004833040421792499,0.010785714893574508,1.5564853556485425,base,taker_like
base,GIGAUSD,5167,1774265400,0.0020132217,5173,1774267500,0.0020097504,TIME_LIMIT,-0.004824251233731595,0.0013800268495018824,6,36.85332471651829,0.008072771227075717,-0.005513784461152962,0.027314045075502724,1.6785714285714315,base,taker_like
base,GIGAUSD,5670,1774654200,0.0018216296000000002,5671,1774654500,0.0017978227227576002,STOP_LOSS,-0.016168999999999968,0.0,1,55.52846653988056,0.018376865305103643,0.012101210121012038,0.044711780519218314,1.575070821529745,base,taker_like
base,GIGAUSD,5680,1774657800,0.0019871411000000005,5681,1774658100,0.0020305054866547505,TAKE_PROFIT,0.01872250000000002,0.04723313306739993,1,438.18159886383313,0.03524329316708676,0.021500000000000033,0.029518209302873417,2.216306156405991,base,taker_like
base,GIGAUSD,5737,1774692900,0.0018296544000000004,5738,1774693200,0.0018057426466464002,STOP_LOSS,-0.016169000000000076,0.0029216446559523403,1,43.747955681326424,0.01133938206499441,0.0010952902519166658,-0.03025901023917269,0.8088235294117634,base,taker_like
base,GIGAUSD,5741,1774694100,0.0018627567000000002,5743,1774695000,0.00190340670808575,TAKE_PROFIT,0.018722499999999937,0.036098809898254515,2,79.31047447030726,0.016209444320466185,0.006985491671144541,-0.007572302787243855,1.4755043227665692,base,taker_like
