construction,pair,entry_bar,entry_ts,entry_price,exit_bar,exit_ts,exit_price,exit_reason,pnl_pct,mfe_pct,bars_held,signal_score,trend_strength,pullback_depth_pct,distance_from_vwap,compression_ratio,candidate,cost_model
ema_reclaim__flat__runner,GIGAUSD,4215,1773331200,0.0019967331110205882,4223,1773339600,0.001997001,TIME_LIMIT,-0.0008658363614379916,0.0066442975809775364,8,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,ema_reclaim__flat__runner,maker_mid_passive_0.0010
ema_reclaim__5bps__quick,GIGAUSD,401,1770109500,0.0026277577985932823,401,1770109500,0.002613384,TREND_LOST,-0.006469986085086377,0.001994933250516437,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,ema_reclaim__5bps__quick,maker_mid_passive_0.0010
ema_reclaim__5bps__quick,GIGAUSD,1608,1770987300,0.0021660814174999997,1614,1770992400,0.002183814,TIME_LIMIT,0.0071864801372363,0.013350644286204553,6,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,ema_reclaim__5bps__quick,maker_mid_passive_0.0010
ema_reclaim__5bps__quick,GIGAUSD,3200,1772101800,0.0021864807466136543,3206,1772111100,0.002193804,TIME_LIMIT,0.0023493335798578665,0.008012534943872095,6,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,ema_reclaim__5bps__quick,maker_mid_passive_0.0010
ema_reclaim__5bps__quick,GIGAUSD,4215,1773331200,0.0019967331110205882,4221,1773338100,0.0020019960000000002,TIME_LIMIT,0.0016357498407596422,0.0066442975809775364,6,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,ema_reclaim__5bps__quick,maker_mid_passive_0.0010
ema_reclaim__5bps__runner,GIGAUSD,401,1770109500,0.0026277577985932823,401,1770109500,0.002613384,TREND_LOST,-0.006469986085086377,0.001994933250516437,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,ema_reclaim__5bps__runner,maker_mid_passive_0.0010
ema_reclaim__5bps__runner,GIGAUSD,1608,1770987300,0.0021660814174999997,1616,1770993000,0.0021848130000000003,TIME_LIMIT,0.00764768163775664,0.013350644286204553,8,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,ema_reclaim__5bps__runner,maker_mid_passive_0.0010
ema_reclaim__5bps__runner,GIGAUSD,3200,1772101800,0.0021864807466136543,3208,1772116200,0.0022077900000000003,TIME_LIMIT,0.008745914030731331,0.010756670701432712,8,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,ema_reclaim__5bps__runner,maker_mid_passive_0.0010
ema_reclaim__5bps__runner,GIGAUSD,4215,1773331200,0.0019967331110205882,4223,1773339600,0.001997001,TIME_LIMIT,-0.0008658363614379916,0.0066442975809775364,8,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,ema_reclaim__5bps__runner,maker_mid_passive_0.0010
ema_reclaim__10bps__quick,GIGAUSD,401,1770109500,0.002626997373,401,1770109500,0.002613384,TREND_LOST,-0.006182103773653159,0.0022849763999363694,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,ema_reclaim__10bps__quick,maker_mid_passive_0.0010
ema_reclaim__10bps__quick,GIGAUSD,1608,1770987300,0.0021649978349999994,1614,1770992400,0.002183814,TIME_LIMIT,0.0076910779751429665,0.013857826790852446,6,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,ema_reclaim__10bps__quick,maker_mid_passive_0.0010
ema_reclaim__10bps__quick,GIGAUSD,3200,1772101800,0.0021864807466136543,3206,1772111100,0.002193804,TIME_LIMIT,0.0023493335798578665,0.008012534943872095,6,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,ema_reclaim__10bps__quick,maker_mid_passive_0.0010
ema_reclaim__10bps__quick,GIGAUSD,4215,1773331200,0.0019967331110205882,4221,1773338100,0.0020019960000000002,TIME_LIMIT,0.0016357498407596422,0.0066442975809775364,6,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,ema_reclaim__10bps__quick,maker_mid_passive_0.0010
ema_reclaim__10bps__runner,GIGAUSD,401,1770109500,0.002626997373,401,1770109500,0.002613384,TREND_LOST,-0.006182103773653159,0.0022849763999363694,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,ema_reclaim__10bps__runner,maker_mid_passive_0.0010
ema_reclaim__10bps__runner,GIGAUSD,1608,1770987300,0.0021649978349999994,1616,1770993000,0.0021848130000000003,TIME_LIMIT,0.008152510307245148,0.013857826790852446,8,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,ema_reclaim__10bps__runner,maker_mid_passive_0.0010
ema_reclaim__10bps__runner,GIGAUSD,3200,1772101800,0.0021864807466136543,3208,1772116200,0.0022077900000000003,TIME_LIMIT,0.008745914030731331,0.010756670701432712,8,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,ema_reclaim__10bps__runner,maker_mid_passive_0.0010
ema_reclaim__10bps__runner,GIGAUSD,4215,1773331200,0.0019967331110205882,4223,1773339600,0.001997001,TIME_LIMIT,-0.0008658363614379916,0.0066442975809775364,8,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,ema_reclaim__10bps__runner,maker_mid_passive_0.0010
ema_reclaim_strong__5bps__quick,GIGAUSD,3200,1772101800,0.0021864807466136543,3206,1772111100,0.002193804,TIME_LIMIT,0.0023493335798578665,0.008012534943872095,6,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,ema_reclaim_strong__5bps__quick,maker_mid_passive_0.0010
ema_reclaim_strong__5bps__runner,GIGAUSD,3200,1772101800,0.0021864807466136543,3208,1772116200,0.0022077900000000003,TIME_LIMIT,0.008745914030731331,0.010756670701432712,8,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,ema_reclaim_strong__5bps__runner,maker_mid_passive_0.0010
ema_reclaim_strong__10bps__quick,GIGAUSD,3200,1772101800,0.0021864807466136543,3206,1772111100,0.002193804,TIME_LIMIT,0.0023493335798578665,0.008012534943872095,6,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,ema_reclaim_strong__10bps__quick,maker_mid_passive_0.0010
ema_reclaim_strong__10bps__runner,GIGAUSD,3200,1772101800,0.0021864807466136543,3208,1772116200,0.0022077900000000003,TIME_LIMIT,0.008745914030731331,0.010756670701432712,8,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,ema_reclaim_strong__10bps__runner,maker_mid_passive_0.0010
vwap_reclaim__flat__quick,GIGAUSD,401,1770109500,0.0026274046478560594,401,1770109500,0.002613384,TREND_LOST,-0.0063363108219742,0.0021296118770689687,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,vwap_reclaim__flat__quick,maker_mid_passive_0.0010
vwap_reclaim__flat__quick,GIGAUSD,2050,1771263900,0.002297295,2056,1771266900,0.0022976999999999997,TREND_LOST,-0.0008237057060587503,0.013365719248072288,6,7.050612179240177,-0.0031387685987378567,0.00952793417063659,-0.009310864816581355,0.9364548494983367,vwap_reclaim__flat__quick,maker_mid_passive_0.0010
vwap_reclaim__flat__runner,GIGAUSD,401,1770109500,0.0026274046478560594,401,1770109500,0.002613384,TREND_LOST,-0.0063363108219742,0.0021296118770689687,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,vwap_reclaim__flat__runner,maker_mid_passive_0.0010
vwap_reclaim__flat__runner,GIGAUSD,2050,1771263900,0.002297295,2056,1771266900,0.0022976999999999997,TREND_LOST,-0.0008237057060587503,0.013365719248072288,6,7.050612179240177,-0.0031387685987378567,0.00952793417063659,-0.009310864816581355,0.9364548494983367,vwap_reclaim__flat__runner,maker_mid_passive_0.0010
vwap_reclaim__5bps__quick,GIGAUSD,401,1770109500,0.0026274046478560594,401,1770109500,0.002613384,TREND_LOST,-0.0063363108219742,0.0021296118770689687,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,vwap_reclaim__5bps__quick,maker_mid_passive_0.0010
vwap_reclaim__5bps__runner,GIGAUSD,401,1770109500,0.0026274046478560594,401,1770109500,0.002613384,TREND_LOST,-0.0063363108219742,0.0021296118770689687,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,vwap_reclaim__5bps__runner,maker_mid_passive_0.0010
vwap_reclaim__10bps__quick,GIGAUSD,401,1770109500,0.002626997373,401,1770109500,0.002613384,TREND_LOST,-0.006182103773653159,0.0022849763999363694,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,vwap_reclaim__10bps__quick,maker_mid_passive_0.0010
vwap_reclaim__10bps__runner,GIGAUSD,401,1770109500,0.002626997373,401,1770109500,0.002613384,TREND_LOST,-0.006182103773653159,0.0022849763999363694,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,vwap_reclaim__10bps__runner,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,401,1770109500,0.002629627,401,1770109500,0.002613384,TREND_LOST,-0.007176921669879412,0.0012826914235365286,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,1608,1770987300,0.0021671649999999995,1614,1770992400,0.002183814,TIME_LIMIT,0.006682386897167741,0.012843968964061512,6,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,1853,1771142400,0.0024914889999999995,1858,1771144200,0.002470527,TREND_LOST,-0.009413442724410734,0.001409197471873371,5,17.265376602139284,0.004690344120152979,0.0028044871794872042,0.00965388883034869,0.7462686567164215,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,2050,1771263900,0.002297295,2056,1771266900,0.0022976999999999997,TREND_LOST,-0.0008237057060587503,0.013365719248072288,6,7.050612179240177,-0.0031387685987378567,0.00952793417063659,-0.009310864816581355,0.9364548494983367,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,2080,1771284000,0.0023893869999999993,2085,1771285500,0.002405592,TREND_LOST,0.005782074230754782,0.011556520563642708,5,16.64918716695594,0.008947286029976123,0.003759398496240557,0.02650873237165801,1.2611464968152826,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,2558,1771614300,0.002186184,2564,1771622700,0.0021643418356559994,STOP_LOSS,-0.010991000000000199,0.003575179399355376,6,0.8306082068477834,0.005937784024277322,0.0013736263736263573,0.02117102280215925,0.9105691056910568,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,3198,1772099100,0.0022011989999999996,3201,1772102100,0.0021792068207909993,STOP_LOSS,-0.010991000000000122,0.0017267861742624477,3,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,4215,1773331200,0.00201201,4215,1773331200,0.00199190800809,STOP_LOSS,-0.010990999999999845,0.0,0,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,4442,1773643800,0.0020890869999999995,4448,1773650100,0.002089908,TIME_LIMIT,-0.0006070053568852443,0.0013943890321468926,6,27.138741078963697,0.013502729764424395,0.004297994269340923,0.008184008791180584,1.220000000000005,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__quick,GIGAUSD,6112,1774855200,0.0021501479999999997,6118,1774858200,0.0021808170000000003,TIME_LIMIT,0.013263669291602501,0.015278948239842244,6,25.61278777094514,0.0063388022519878535,0.0,0.014729047404321181,0.5882352941176439,breakout_retest__flat__quick,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,401,1770109500,0.002629627,401,1770109500,0.002613384,TREND_LOST,-0.007176921669879412,0.0012826914235365286,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,1608,1770987300,0.0021671649999999995,1616,1770993000,0.0021848130000000003,TIME_LIMIT,0.007143357796937822,0.012843968964061512,8,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,1853,1771142400,0.0024914889999999995,1858,1771144200,0.002470527,TREND_LOST,-0.009413442724410734,0.001409197471873371,5,17.265376602139284,0.004690344120152979,0.0028044871794872042,0.00965388883034869,0.7462686567164215,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,2050,1771263900,0.002297295,2056,1771266900,0.0022976999999999997,TREND_LOST,-0.0008237057060587503,0.013365719248072288,6,7.050612179240177,-0.0031387685987378567,0.00952793417063659,-0.009310864816581355,0.9364548494983367,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,2080,1771284000,0.0023893869999999993,2085,1771285500,0.002405592,TREND_LOST,0.005782074230754782,0.011556520563642708,5,16.64918716695594,0.008947286029976123,0.003759398496240557,0.02650873237165801,1.2611464968152826,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,2558,1771614300,0.002186184,2564,1771622700,0.00216215783784,STOP_LOSS,-0.011989999999999886,0.003575179399355376,6,0.8306082068477834,0.005937784024277322,0.0013736263736263573,0.02117102280215925,0.9105691056910568,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,3198,1772099100,0.0022011989999999996,3202,1772103300,0.0021770078229899994,STOP_LOSS,-0.011990000000000094,0.0017267861742624477,4,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,4215,1773331200,0.00201201,4223,1773339600,0.001997001,TIME_LIMIT,-0.008459704474629777,0.0,8,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,4442,1773643800,0.0020890869999999995,4450,1773650700,0.002078919,TIME_LIMIT,-0.005867197967341541,0.0013943890321468926,8,27.138741078963697,0.013502729764424395,0.004297994269340923,0.008184008791180584,1.220000000000005,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__flat__runner,GIGAUSD,6112,1774855200,0.0021501479999999997,6120,1774858800,0.002186811,TIME_LIMIT,0.016051384369820194,0.018999622351577695,8,25.61278777094514,0.0063388022519878535,0.0,0.014729047404321181,0.5882352941176439,breakout_retest__flat__runner,maker_mid_passive_0.0010
breakout_retest__5bps__quick,GIGAUSD,401,1770109500,0.0026283121864999997,401,1770109500,0.002613384,TREND_LOST,-0.006679761550654704,0.0017835832151441356,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,breakout_retest__5bps__quick,maker_mid_passive_0.0010
breakout_retest__5bps__quick,GIGAUSD,1608,1770987300,0.0021660814174999997,1614,1770992400,0.002183814,TIME_LIMIT,0.0071864801372363,0.013350644286204553,6,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,breakout_retest__5bps__quick,maker_mid_passive_0.0010
breakout_retest__5bps__quick,GIGAUSD,1724,1771070100,0.0022952929999999995,1730,1771072200,0.0023156820000000003,TIME_LIMIT,0.007882961783092994,0.009892854637730661,6,2.771371730243576,0.0067893628461660836,0.0,0.019876735597425282,0.9098712446351968,breakout_retest__5bps__quick,maker_mid_passive_0.0010
breakout_retest__5bps__quick,GIGAUSD,1855,1771143300,0.0024902432554999997,1858,1771144200,0.002470527,TREND_LOST,-0.008917401425123365,0.0,3,17.265376602139284,0.004690344120152979,0.0028044871794872042,0.00965388883034869,0.7462686567164215,breakout_retest__5bps__quick,maker_mid_passive_0.0010
breakout_retest__5bps__quick,GIGAUSD,2082,1771284600,0.0023881923064999998,2085,1771285500,0.002405592,TREND_LOST,0.006285717089299242,0.012062551839562298,3,16.64918716695594,0.008947286029976123,0.003759398496240557,0.02650873237165801,1.2611464968152826,breakout_retest__5bps__quick,maker_mid_passive_0.0010
breakout_retest__5bps__quick,GIGAUSD,2558,1771614300,0.0021860914074999997,2564,1771622700,0.002164250168247667,STOP_LOSS,-0.010991000000000077,0.0036176861008043186,6,0.8306082068477834,0.005937784024277322,0.0013736263736263573,0.02117102280215925,0.9105691056910568,breakout_retest__5bps__quick,maker_mid_passive_0.0010
breakout_retest__5bps__quick,GIGAUSD,3198,1772099100,0.0022011989999999996,3201,1772102100,0.0021792068207909993,STOP_LOSS,-0.010991000000000122,0.0017267861742624477,3,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,breakout_retest__5bps__quick,maker_mid_passive_0.0010
breakout_retest__5bps__quick,GIGAUSD,4215,1773331200,0.002011003995,4221,1773338100,0.0020019960000000002,TIME_LIMIT,-0.00547935211585674,0.0,6,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,breakout_retest__5bps__quick,maker_mid_passive_0.0010
breakout_retest__5bps__quick,GIGAUSD,6112,1774855200,0.0021501479999999997,6118,1774858200,0.0021808170000000003,TIME_LIMIT,0.013263669291602501,0.015278948239842244,6,25.61278777094514,0.0063388022519878535,0.0,0.014729047404321181,0.5882352941176439,breakout_retest__5bps__quick,maker_mid_passive_0.0010
breakout_retest__5bps__runner,GIGAUSD,401,1770109500,0.0026283121864999997,401,1770109500,0.002613384,TREND_LOST,-0.006679761550654704,0.0017835832151441356,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,breakout_retest__5bps__runner,maker_mid_passive_0.0010
breakout_retest__5bps__runner,GIGAUSD,1608,1770987300,0.0021660814174999997,1616,1770993000,0.0021848130000000003,TIME_LIMIT,0.00764768163775664,0.013350644286204553,8,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,breakout_retest__5bps__runner,maker_mid_passive_0.0010
breakout_retest__5bps__runner,GIGAUSD,1724,1771070100,0.0022952929999999995,1732,1771074900,0.00228771,TIME_LIMIT,-0.00430371765173308,0.009892854637730661,8,2.771371730243576,0.0067893628461660836,0.0,0.019876735597425282,0.9098712446351968,breakout_retest__5bps__runner,maker_mid_passive_0.0010
breakout_retest__5bps__runner,GIGAUSD,1855,1771143300,0.0024902432554999997,1858,1771144200,0.002470527,TREND_LOST,-0.008917401425123365,0.0,3,17.265376602139284,0.004690344120152979,0.0028044871794872042,0.00965388883034869,0.7462686567164215,breakout_retest__5bps__runner,maker_mid_passive_0.0010
breakout_retest__5bps__runner,GIGAUSD,2082,1771284600,0.0023881923064999998,2085,1771285500,0.002405592,TREND_LOST,0.006285717089299242,0.012062551839562298,3,16.64918716695594,0.008947286029976123,0.003759398496240557,0.02650873237165801,1.2611464968152826,breakout_retest__5bps__runner,maker_mid_passive_0.0010
breakout_retest__5bps__runner,GIGAUSD,2558,1771614300,0.0021860914074999997,2564,1771622700,0.0021620662629315748,STOP_LOSS,-0.011989999999999973,0.0036176861008043186,6,0.8306082068477834,0.005937784024277322,0.0013736263736263573,0.02117102280215925,0.9105691056910568,breakout_retest__5bps__runner,maker_mid_passive_0.0010
breakout_retest__5bps__runner,GIGAUSD,3198,1772099100,0.0022011989999999996,3202,1772103300,0.0021770078229899994,STOP_LOSS,-0.011990000000000094,0.0017267861742624477,4,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,breakout_retest__5bps__runner,maker_mid_passive_0.0010
breakout_retest__5bps__runner,GIGAUSD,4215,1773331200,0.002011003995,4223,1773339600,0.001997001,TIME_LIMIT,-0.007963186067663613,0.0,8,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,breakout_retest__5bps__runner,maker_mid_passive_0.0010
breakout_retest__5bps__runner,GIGAUSD,6112,1774855200,0.0021501479999999997,6120,1774858800,0.002186811,TIME_LIMIT,0.016051384369820194,0.018999622351577695,8,25.61278777094514,0.0063388022519878535,0.0,0.014729047404321181,0.5882352941176439,breakout_retest__5bps__runner,maker_mid_passive_0.0010
breakout_retest__10bps__quick,GIGAUSD,401,1770109500,0.002626997373,401,1770109500,0.002613384,TREND_LOST,-0.006182103773653159,0.0022849763999363694,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,breakout_retest__10bps__quick,maker_mid_passive_0.0010
breakout_retest__10bps__quick,GIGAUSD,1608,1770987300,0.0021649978349999994,1614,1770992400,0.002183814,TIME_LIMIT,0.0076910779751429665,0.013857826790852446,6,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,breakout_retest__10bps__quick,maker_mid_passive_0.0010
breakout_retest__10bps__quick,GIGAUSD,1855,1771143300,0.0024889975109999994,1858,1771144200,0.002470527,TREND_LOST,-0.0084208635879987,0.00040276818099260677,3,17.265376602139284,0.004690344120152979,0.0028044871794872042,0.00965388883034869,0.7462686567164215,breakout_retest__10bps__quick,maker_mid_passive_0.0010
breakout_retest__10bps__quick,GIGAUSD,2082,1771284600,0.0023869976129999994,2085,1771285500,0.002405592,TREND_LOST,0.006789864094849617,0.012569089653295989,3,16.64918716695594,0.008947286029976123,0.003759398496240557,0.02650873237165801,1.2611464968152826,breakout_retest__10bps__quick,maker_mid_passive_0.0010
breakout_retest__10bps__quick,GIGAUSD,2558,1771614300,0.0021849978149999995,2564,1771622700,0.0021631675018303344,STOP_LOSS,-0.010991000000000067,0.004119997255009019,6,0.8306082068477834,0.005937784024277322,0.0013736263736263573,0.02117102280215925,0.9105691056910568,breakout_retest__10bps__quick,maker_mid_passive_0.0010
breakout_retest__10bps__quick,GIGAUSD,3198,1772099100,0.0022011989999999996,3201,1772102100,0.0021792068207909993,STOP_LOSS,-0.010991000000000122,0.0017267861742624477,3,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,breakout_retest__10bps__quick,maker_mid_passive_0.0010
breakout_retest__10bps__quick,GIGAUSD,4215,1773331200,0.0020099979899999994,4221,1773338100,0.0020019960000000002,TIME_LIMIT,-0.004981093533331933,1.0000010003204304e-06,6,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,breakout_retest__10bps__quick,maker_mid_passive_0.0010
breakout_retest__10bps__quick,GIGAUSD,6112,1774855200,0.0021501479999999997,6118,1774858200,0.0021808170000000003,TIME_LIMIT,0.013263669291602501,0.015278948239842244,6,25.61278777094514,0.0063388022519878535,0.0,0.014729047404321181,0.5882352941176439,breakout_retest__10bps__quick,maker_mid_passive_0.0010
breakout_retest__10bps__runner,GIGAUSD,401,1770109500,0.002626997373,401,1770109500,0.002613384,TREND_LOST,-0.006182103773653159,0.0022849763999363694,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,breakout_retest__10bps__runner,maker_mid_passive_0.0010
breakout_retest__10bps__runner,GIGAUSD,1608,1770987300,0.0021649978349999994,1616,1770993000,0.0021848130000000003,TIME_LIMIT,0.008152510307245148,0.013857826790852446,8,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,breakout_retest__10bps__runner,maker_mid_passive_0.0010
breakout_retest__10bps__runner,GIGAUSD,1855,1771143300,0.0024889975109999994,1858,1771144200,0.002470527,TREND_LOST,-0.0084208635879987,0.00040276818099260677,3,17.265376602139284,0.004690344120152979,0.0028044871794872042,0.00965388883034869,0.7462686567164215,breakout_retest__10bps__runner,maker_mid_passive_0.0010
breakout_retest__10bps__runner,GIGAUSD,2082,1771284600,0.0023869976129999994,2085,1771285500,0.002405592,TREND_LOST,0.006789864094849617,0.012569089653295989,3,16.64918716695594,0.008947286029976123,0.003759398496240557,0.02650873237165801,1.2611464968152826,breakout_retest__10bps__runner,maker_mid_passive_0.0010
breakout_retest__10bps__runner,GIGAUSD,2558,1771614300,0.0021849978149999995,2564,1771622700,0.00216098468901315,STOP_LOSS,-0.011989999999999851,0.004119997255009019,6,0.8306082068477834,0.005937784024277322,0.0013736263736263573,0.02117102280215925,0.9105691056910568,breakout_retest__10bps__runner,maker_mid_passive_0.0010
breakout_retest__10bps__runner,GIGAUSD,3198,1772099100,0.0022011989999999996,3202,1772103300,0.0021770078229899994,STOP_LOSS,-0.011990000000000094,0.0017267861742624477,4,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,breakout_retest__10bps__runner,maker_mid_passive_0.0010
breakout_retest__10bps__runner,GIGAUSD,4215,1773331200,0.0020099979899999994,4223,1773339600,0.001997001,TIME_LIMIT,-0.007466170645274847,1.0000010003204304e-06,8,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,breakout_retest__10bps__runner,maker_mid_passive_0.0010
breakout_retest__10bps__runner,GIGAUSD,6112,1774855200,0.0021501479999999997,6120,1774858800,0.002186811,TIME_LIMIT,0.016051384369820194,0.018999622351577695,8,25.61278777094514,0.0063388022519878535,0.0,0.014729047404321181,0.5882352941176439,breakout_retest__10bps__runner,maker_mid_passive_0.0010
hybrid_support__flat__quick,GIGAUSD,401,1770109500,0.002629627,401,1770109500,0.002613384,TREND_LOST,-0.007176921669879412,0.0012826914235365286,0,12.522971432267077,0.0036674766601313686,0.002278769464489149,0.003131741488945849,0.4398625429553271,hybrid_support__flat__quick,maker_mid_passive_0.0010
hybrid_support__flat__quick,GIGAUSD,1608,1770987300,0.0021671649999999995,1614,1770992400,0.002183814,TIME_LIMIT,0.006682386897167741,0.012843968964061512,6,10.387969013182026,0.00423604372557208,0.0045998160073597175,0.014287861630788023,0.6929133858267704,hybrid_support__flat__quick,maker_mid_passive_0.0010
hybrid_support__flat__quick,GIGAUSD,2050,1771263900,0.002297295,2056,1771266900,0.0022976999999999997,TREND_LOST,-0.0008237057060587503,0.013365719248072288,6,7.050612179240177,-0.0031387685987378567,0.00952793417063659,-0.009310864816581355,0.9364548494983367,hybrid_support__flat__quick,maker_mid_passive_0.0010
hybrid_support__flat__quick,GIGAUSD,3198,1772099100,0.0022011989999999996,3201,1772102100,0.0021792068207909993,STOP_LOSS,-0.010991000000000122,0.0017267861742624477,3,0.4683062220650276,0.003039976871494627,0.007276034561164145,0.016025292557292643,1.169999999999991,hybrid_support__flat__quick,maker_mid_passive_0.0010
hybrid_support__flat__quick,GIGAUSD,4215,1773331200,0.00201201,4215,1773331200,0.00199190800809,STOP_LOSS,-0.010990999999999845,0.0,0,13.413983521415322,0.00793556281965878,0.008457711442786113,0.018850223359707697,1.180616740088114,hybrid_support__flat__quick,maker_mid_passive_0.0010
